PM2.5,PM10,NO2,SO2,CO,O3,month,day,AQI
-0.2045845670218601,0.1883605312546213,-0.022883003372839605,1.000548848205374,0.2747871466596424,0.2678269624329223,0.23158546178938316,0.7016291671922736,81.0
-0.053949034028675395,0.1883605312546213,-0.07289298433858804,-0.012844777739774663,0.13754834234084004,-0.02653156366639061,0.23158546178938316,0.8152488267015686,86.0
-0.8089459687167387,0.1883605312546213,0.032607523452168816,-0.9522265096552212,0.1179427988667254,0.1100507924436906,0.23158546178938316,0.9288684862108637,78.0
-0.9704971200427629,0.1883605312546213,-0.03932464095062004,-0.9256581374394308,0.05912616844438145,0.09297799792993051,0.23158546178938316,1.0424881457201587,72.0
-0.864251768269792,0.1883605312546213,-0.2516957929969488,-0.7491682362916803,-0.058507092400306444,0.3372955745923602,0.23158546178938316,1.1561078052294538,79.0
-0.7390860113865662,0.1883605312546213,-0.1920948567774951,-0.8193846485762692,-0.11732372282265018,-0.012991071465822191,0.23158546178938316,1.2697274647387486,67.0
-0.33229730151608183,0.1883605312546213,-0.34486507260437044,-0.7225998640758898,0.5100536683490181,-0.636442429744167,0.23158546178938316,1.3833471242480437,95.0
-0.905003410045726,0.1883605312546213,-0.346920277301593,-0.7472704954191239,0.19636497276318376,-0.7324033092525429,0.23158546178938316,1.4969667837573388,80.0
-0.7900255636064836,0.1883605312546213,-0.20648128965805293,-0.8250778711939385,0.37281486403021563,-0.18254158249902638,0.23158546178938316,1.6105864432666337,75.0
-0.5466072747841635,0.1883605312546213,-0.346920277301593,-0.9465332870375519,0.8825589943571961,0.04823550196283506,0.23158546178938316,1.7242061027759288,91.0
0.04101684546702797,0.1883605312546213,-0.18455910622101251,-0.8952942834785275,0.5884758422454763,-0.543425135496784,0.5423097775773548,-1.6843836825029217,91.0
1.0754536094757814,0.1883605312546213,-0.24621524713768878,-0.5916557438694943,0.5296592118231324,0.13536562568823152,0.5423097775773548,-1.5707640229936266,145.0
